"9067","407","361",\N,\N,\N,\N
"9068","408","361",\N,\N,\N,\N
"9069","409","390",\N,\N,\N,\N
"9070","410","231",\N,\N,\N,\N
"9071","411","257",\N,\N,\N,\N
"9072","412","257",\N,\N,\N,\N
"9073","413","270",\N,\N,\N,\N
"9074","414","281",\N,\N,\N,\N
"9075","415","231",\N,\N,\N,\N
"9076","416","361",\N,\N,\N,\N
"9077","417","361",\N,\N,\N,\N
"9078","419","83",\N,\N,\N,\N
"9079","420","94",\N,\N,\N,\N
"9080","421","83",\N,\N,\N,\N
"9081","422","83",\N,\N,\N,\N
"9082","423","83",\N,\N,\N,\N
"9083","424","83",\N,\N,\N,\N
"9084","425","104",\N,\N,\N,\N
"9085","426","83",\N,\N,\N,\N
"9086","427","83",\N,\N,\N,\N
"9087","428","83",\N,\N,\N,\N
"9088","429","180",\N,\N,\N,\N
"9089","430","205",\N,\N,\N,\N
"9090","431","205",\N,\N,\N,\N
"9091","432","180",\N,\N,\N,\N
"9092","433","205",\N,\N,\N,\N
"9093","434","205",\N,\N,\N,\N
"9094","435","180",\N,\N,\N,\N
"9095","436","205",\N,\N,\N,\N
"9096","437","205",\N,\N,\N,\N
"9097","438","205",\N,\N,\N,\N
"9098","440","361",\N,\N,\N,\N
"9099","442","361",\N,\N,\N,\N
"9100","443","94",\N,\N,\N,\N
"9101","444","83",\N,\N,\N,\N
"9102","445","94",\N,\N,\N,\N
"9103","446","83",\N,\N,\N,\N
"9104","456","286",\N,\N,\N,\N
"9105","457","286",\N,\N,\N,\N
"9106","458","286",\N,\N,\N,\N
"9107","459","180",\N,\N,\N,\N
"9108","460","104",\N,\N,\N,\N
"9109","461","377",\N,\N,\N,\N
"9110","462","377",\N,\N,\N,\N
"9111","463","164",\N,\N,\N,\N
"9112","464","377",\N,\N,\N,\N
"9113","465","377",\N,\N,\N,\N
"9114","466","377",\N,\N,\N,\N
"9115","467","377",\N,\N,\N,\N
"9116","468","377",\N,\N,\N,\N
"9117","470","83",\N,\N,\N,\N
"9118","471","180",\N,\N,\N,\N
"9119","472","83",\N,\N,\N,\N
"9120","473","183","10",\N,\N,\N
"9121","474","83",\N,\N,\N,\N
"9122","475","83",\N,\N,\N,\N
"9123","476","180",\N,\N,\N,\N
"9124","477","180",\N,\N,\N,\N
"9125","478","339",\N,\N,\N,\N
"9126","480","361",\N,\N,\N,\N
"9127","481","361",\N,\N,\N,\N
"9128","482","339",\N,\N,\N,\N
"9129","483","361",\N,\N,\N,\N
"9130","484","180",\N,\N,\N,\N
"9131","485","361",\N,\N,\N,\N
"9132","486","361",\N,\N,\N,\N
"9133","488","94",\N,\N,\N,\N
"9134","489","104","15",\N,\N,\N
"9135","490","98",\N,\N,\N,\N
"9136","491","104",\N,\N,\N,\N
"9137","492","104",\N,\N,\N,\N
"9138","494","104",\N,\N,\N,\N
"9139","495","104","15",\N,\N,\N
"9140","496","104",\N,\N,\N,\N
"9141","497","346",\N,\N,\N,\N
"9142","498","346",\N,\N,\N,\N
"9143","501","346",\N,\N,\N,\N
"9144","502","346",\N,\N,\N,\N
"9145","508","342",\N,\N,\N,\N
"9146","509","152",\N,\N,\N,\N
"9147","511",\N,\N,\N,\N,\N
"9148","512","302",\N,\N,\N,\N
"9149","513","302",\N,\N,\N,\N
"9150","514","302",\N,\N,\N,\N
"9151","515","343",\N,\N,\N,\N
"9152","516","343",\N,\N,\N,\N
"9153","518","312",\N,\N,\N,\N
"9154","519","191",\N,\N,\N,\N
"9155","520","102",\N,\N,\N,\N
"9156","525","217",\N,\N,\N,\N
"9157","526","218","13",\N,\N,\N
"9158","528","129",\N,\N,\N,\N
"9159","529","129",\N,\N,\N,\N
"9160","532","113",\N,\N,\N,\N
"9161","534","212",\N,\N,\N,\N
"9162","535","212",\N,\N,\N,\N
"9163","536","287",\N,\N,\N,\N
"9164","537","212",\N,\N,\N,\N
"9165","538","287",\N,\N,\N,\N
"9166","539","212",\N,\N,\N,\N
