"5493","FB102/01"
"5494","FB102/01"
"5495","FB102/01"
"5496","FB102/01"
"5497","FB102/01"
"5498","FB102/01"
"5499","FB102/01"
"5500","FB102/01"
"5501","FB102/01"
"5502","FB102/01"
"5503","FB102/01"
"5504","FB102/01"
"5505","FB102/01"
"5506","FB102/01"
"5507","FB102/01"
"5508","FB102/01"
"5509","FB102/01"
"5510","FB102/01"
"5511","FB102/01"
"5512","FB102/01"
"5513","FB102/01"
"5514","FB102/01"
"5515","FB102/01"
"5516","FB188/01"
"5517","FB188/01"
"5518","FB102/01"
"5519","FB102/01"
"5520","ACCDASP-05"
"5521","ACCDASP-05"
"5522","ACCDASP-01"
"5523","ACCDASP-01"
"5524","ACCDASP-01"
"5525","ACCDASP-01"
"5526","FB495/08"
"5527","FB495/08"
"5528","FB495/08"
"5529","FB495/08"
"5530","FB495/08"
"5531","FB573/08"
"5532","FB573/08"
"5533","FB573/08"
"5534","FB573/08"
"5535","FB573/08"
"5536","FB573/08"
"5537","FB573/08"
"5538","FB573/08"
"5539","FB573/08"
"5540","FB573/08"
"5541","FB573/08"
"5542","FB573/08"
"5543","FB573/08"
"5544","FB573/08"
"5545","FB573/08"
"5546","FB573/08"
"5547","FB573/08"
"5548","FB573/08"
"5549","FB723/20"
"5550","FB562/08"
"5551","FB765/08"
"5552","FB765/08"
"5553","FB765/08"
"5554","FB765/08"
"5555","FB765/08"
"5556","FB765/08"
"5557","FB765/08"
"5558","FB765/08"
"5559","FB693/08"
"5560","FB693/08"
"5561","FB693/08"
"5562","FB693/08"
"5563","FB693/08"
"5564","FB693/08"
"5565","FB693/08"
"5566","FB693/08"
"5567","FB769/08"
"5568","FB693/08"
"5569","FB693/08"
"5570","FB693/08"
"5571","FB693/08"
"5572","FB693/08"
"5573","FB693/08"
"5574","FB769/08"
"5575","FB693/08"
"5576","FB259/01"
"5577","FB259/01"
"5578","FB259/01"
"5579","FB259/01"
"5580","FB259/01"
"5581","FB259/01"
"5582","FB259/01"
"5583","FB259/01"
"5584","FB259/01"
"5585","FB259/01"
"5586","FB259/01"
"5587","FB353/06"
"5588","FB353/06"
"5589","FB353/06"
"5590","FB353/06"
"5591","FB353/06"
"5592","FB353/06"
"5593","FB353/06"
"5594","FB353/06"
"5595","FB353/06"
"5596","FB353/06"
"5597","FB353/06"
"5598","FB353/06"
"5599","FB544/08"
"5600","FB353/06"
"5601","FB743/08"
"5602","FB743/08"
"5603","FB743/08"
"5604","FB743/08"
"5605","FB743/08"
"5606","FB743/08"
"5607","FB743/08"
"5608","FB743/08"
"5609","FB573/08"
"5610","FB573/08"
"5611","FB573/08"
"5612","FB573/08"
"5613","FB573/08"
"5614","FB573/08"
"5615","FB573/08"
"5616","FB573/08"
"5617","FB573/08"
"5618","FB693/08"
"5619","FB693/08"
"5620","FB693/08"
"5621","FB693/08"
"5622","FB102/01"
"5623","FB102/01"
"5624","FB102/01"
"5625","FB102/01"
"5626","FB102/01"
"5627","FB102/01"
"5628","FB122/01"
"5629","FB112/01"
"5630","FB122/01"
"5631","FB112/01"
"5632","FB112/01"
"5633","FB122/01"
"5634","FB122/01"
"5635","FB155/06"
"5636","FB155/06"
"5637","FB122/01"
"5638","FB155/06"
"5639","FB122/01"
"5640","FB122/01"
"5641","FB122/01"
"5642","FB122/01"
"5643","FB122/01"
"5644","FB122/01"
"5645","FB122/01"
"5646","FB122/01"
"5647","FB122/01"
"5648","FB122/01"
"5649","FB122/01"
"5650","FB122/01"
"5651","FB122/01"
"5652","FB112/01"
"5653","FB112/01"
"5654","FB444/01"
"5655","FB444/01"
"5656","FB444/01"
"5657","FB444/01"
"5658","FB382/01"
"5659","FB545/20"
"5660","FB545/20"
"5661","FB545/20"
"5662","FB545/20"
"5663","FB545/20"
"5664","FB545/20"
"5665","FB545/20"
"5666","FB545/20"
"5667","FB545/20"
"5668","FB545/20"
"5669","FB533/08-01"
"5670","FB533/08-01"
"5671","FB533/08-01"
"5672","FB533/08-01"
"5673","FB533/08-01"
"5674","FB533/08-01"
"5675","FB533/08-01"
"5676","FB533/08-01"
"5677","ACCDASP-54"
"5678","FB335/01"
"5679","FB335/01"
"5680","FB335/01"
"5681","FB335/01"
"5682","FB335/01"
"5683","FB335/01"
"5684","FB335/01"
"5685","FB335/01"
"5686","FB335/01"
"5687","FB335/01"
"5688","FB335/01"
"5689","FB335/01"
"5690","CRF612/08"
"5691","CRF705/01"
"5692","CRF612/08"
"5693","CRF704/01"
"5694","CRF605/08"
"5695","CRF605/08"
"5696","CRF704/01"
"5697","CRF612/08"
"5698","CRF605/08"
"5699","FB112/01"
"5700","FB102/01"
"5701","ACCDASP-03"
"5702","FB102/01"
"5703","FB112/01"
"5704","ACCDASP-01"
"5705","FB159/01"
"5706","FB159/01"
"5707","ACCDASP-09"
"5708","CRF644/01T"
"5709","ACCDASP-14"
"5710","ACCDASP-14"
"5711","FB102/01"
"5712","ACCDASP-02"
"5713","FB112/01"
"5714","FB259/01"
"5715","FB102/01"
"5716","FB259/01"
"5717","FB259/01"
"5718","FB544/08"
"5719","FB159/01"
"5720","FB159/01"
"5721","FB159/01"
"5722","FB159/01"
"5723","FB159/01"
"5724","FB159/01"
"5725","FB159/01"
"5726","ACCDASP-05"
"5727","ACCDASP-05"
"5728","ACCDASP-12"
"5729","ACCDASP-17"
"5730","CRF676/01"
"5731","FB444/01"
"5732","FB444/01"
"5733","FB409/01"
"5734","FB382/01"
"5735","FB382/01"
"5736","FB444/01"
"5737","FB444/01"
"5738","FB444/01"
"5739","FB382/01"
"5740","FB382/01"
"5741","FB382/01"
