"RT50","4","114.30"
"RT50","5","100.00"
"RT50","5","108.00"
"RT50","5","110.00"
"RT50","5","112.00"
"RT50","5","114.30"
"RT50","5","120.00"
"RT50","5","130.00"
"RT51","4","100.00"
"RT51","4","108.00"
"RT51","4","114.30"
"RT51","5","100.00"
"RT51","5","108.00"
"RT51","5","110.00"
"RT51","5","112.00"
"RT51","5","114.30"
"RT51","5","120.00"
"RT51","5","130.00"
"RT52","4","100.00"
"RT52","4","108.00"
"RT52","4","114.30"
"RT52","5","100.00"
"RT52","5","108.00"
"RT52","5","110.00"
"RT52","5","112.00"
"RT52","5","114.30"
"RT52","5","120.00"
"RT52","5","130.00"
"RT53","4","100.00"
"RT53","4","108.00"
"RT53","4","114.30"
"RT53","5","100.00"
"RT53","5","108.00"
"RT53","5","110.00"
"RT53","5","112.00"
"RT53","5","114.30"
"RT53","5","120.00"
"RT53","5","130.00"
"SN01","5","108.00"
"SN01","5","110.00"
"SN01","5","112.00"
"SN01","5","114.30"
"SN01","5","120.00"
"SN01","5","130.00"
"SN02","5","108.00"
"SN02","5","110.00"
"SN02","5","112.00"
"SN02","5","114.30"
"SN02","5","120.00"
"SN02","5","130.00"
"SN03","5","108.00"
"SN03","5","110.00"
"SN03","5","112.00"
"SN03","5","114.30"
"SN03","5","120.00"
"SN03","5","130.00"
"SN05","5","108.00"
"SN05","5","110.00"
"SN05","5","112.00"
"SN05","5","114.30"
"SN05","5","120.00"
"SN05","5","130.00"
"SN06","5","108.00"
"SN06","5","110.00"
"SN06","5","112.00"
"SN06","5","114.30"
"SN06","5","120.00"
"SN06","5","130.00"
"SN13","5","108.00"
"SN13","5","110.00"
"SN13","5","112.00"
"SN13","5","114.30"
"SN13","5","120.00"
"SN13","5","130.00"
"TM04","5","108.00"
"TM04","5","110.00"
"TM04","5","112.00"
"TM04","5","114.30"
"TM04","5","120.00"
"TM04","5","130.00"
"TM05","5","108.00"
"TM05","5","110.00"
"TM05","5","112.00"
"TM05","5","114.30"
"TM05","5","120.00"
"TM05","5","130.00"
"TM08","5","108.00"
"TM08","5","110.00"
"TM08","5","112.00"
"TM08","5","114.30"
"TM08","5","120.00"
"TM08","5","130.00"
"TM14","5","108.00"
"TM14","5","110.00"
"TM14","5","112.00"
"TM14","5","114.30"
"TM14","5","120.00"
"TM14","5","130.00"
