"201","FB293/04","BMC AIR FILTER 319 X 150 FIAT / CITROEN / PEUGOET","56.42","99","CAR FILTERS",\N,"B (mm)","150","A (mm)","319","","","/cgi-bin/Images/Product/293.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"202","FB295/01","BMC AIR FILTER 170x271 FIAT.FORD","67.19","119","CAR FILTERS",\N,"B (mm)","201,105","A (mm)","277","","","/cgi-bin/Images/Product/295.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"203","FB297/01","BMC AIR FILTER 167x217 FORD.MINI","67.19","119","CAR FILTERS",\N,"B (mm)","167","A (mm)","217","","","/cgi-bin/Images/Product/297.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"204","FB298/01","BMC AIR FILTER 180x396 PORSCHE","80.61","149","CAR FILTERS",\N,"B (mm)","180","A (mm)","396","","","/cgi-bin/Images/Product/298.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"205","FB305/01","BMC AIR FILTER 182x294 BMW","67.19","119","CAR FILTERS",\N,"B (mm)","182","A (mm)","294","","","/cgi-bin/Images/Product/305.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"206","FB306/04","BMC AIR FILTER 117x266 TOYOTA ECHO","56.42","99","CAR FILTERS",\N,"B (mm)","117","A (mm)","266","","","/cgi-bin/Images/Product/306.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"207","FB307/04","BMC AIR FILTER 150x290 TOY","57.95","109","CAR FILTERS",\N,"B (mm)","150","A (mm)","290","","","/cgi-bin/Images/Product/307.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"208","FB308/03","BMC AIR FILTER 155x250 TOYOTA COROLLA / CELICA","54","99","CAR FILTERS",\N,"B (mm)","155","A (mm)","250","","","/cgi-bin/Images/Product/308.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"209","FB309/20","BMC AIR FILTER 139 X 289 MAZDA / PEUGEOT / CITROEN","54.38","109","CAR FILTERS",\N,"B (mm)","139","A (mm)","289","","","/cgi-bin/Images/Product/309 .jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"210","FB311/01","BMC AIR FILTER 217x127x217 SEAT.VW","61.8","109","CAR FILTERS",\N,"B (mm)","217,127","A (mm)","217","","","/cgi-bin/Images/Product/311 .jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"211","FB313/20","BMC AIR FILTER 83 X 375  RENAULT","67.19","109","CAR FILTERS",\N,"B (mm)","83","A (mm)","375","","","/cgi-bin/Images/Product/313 .jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"212","FB314/01","BMC AIR FILTER 114x317 CITROEN","67.19","109","CAR FILTERS",\N,"B (mm)","114","A (mm)","317","","","/cgi-bin/Images/Product/314.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"213","FB315/20","BMC AIR FILTER 101x335 CITROEN C2 / C3","67.19","119","CAR FILTERS",\N,"B (mm)","101","A (mm)","335","","","/cgi-bin/Images/Product/315.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"214","FB316/04","BMC AIR FILTER 135x375 TOYOTA","67.19","119","CAR FILTERS",\N,"B (mm)","135","A (mm)","375","","","/cgi-bin/Images/Product/316.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"215","FB317/20","BMC AIR FILTER 154x300 VW POLO","67.19","119","CAR FILTERS",\N,"B (mm)","154","A (mm)","300","","","/cgi-bin/Images/Product/317.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"216","FB318/01","BMC AIR FILTER 189x287 VOLVO V50 / VW POLO","61.8","119","CAR FILTERS",\N,"B (mm)","189","A (mm)","287","","","/cgi-bin/Images/Product/318.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"217","FB319/01","BMC AIR FILTER 189x254 CHRYSLER","67.19","119","CAR FILTERS",\N,"B (mm)","189","A (mm)","254","","","/cgi-bin/Images/Product/319.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"218","FB320/01","BMC AIR FILTER 222/103x317 CHRYSLER","67.19","119","CAR FILTERS",\N,"B (mm)","222,103","A (mm)","317","","","/cgi-bin/Images/Product/320.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"219","FB327/04","BMC AIR FILTER 239x302 FORD","51","99","CAR FILTERS",\N,"B (mm)","239","A (mm)","302","","","/cgi-bin/Images/Product/327.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"220","FB328/04","BMC AIR FILTER 163x257 MAZDA","67.19","119","CAR FILTERS",\N,"B (mm)","163","A (mm)","257","","","/cgi-bin/Images/Product/328.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"221","FB329/16","BMC AIR FILTER 77x107x249 MERC. BENZ SLK R171","67.19","119","CAR FILTERS",\N,"D1 (mm)","77","D2 (mm)","107","H (mm)","249","/cgi-bin/Images/Product/329.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"222","FB330/01","BMC AIR FILTER 213x353 MITSUBISHI MAGNA","85.9","149","CAR FILTERS",\N,"B (mm)","213","A (mm)","353","","","/cgi-bin/Images/Product/330.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"223","FB333/01","BMC AIR FILTER 241x188x241 RENAULT","61.8","109","CAR FILTERS",\N,"B (mm)","241","A (mm)","188","","","/cgi-bin/Images/Product/333.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"224","FB334/01","BMC AIR FILTER 97x173x173 RENAULT","61.8","109","CAR FILTERS",\N,"B (mm)","173","A (mm)","135","","","/cgi-bin/Images/Product/334.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"225","FB335/01","BMC AIR FILTER 185x386 AUDI PORSCHE VW","67.19","119","CAR FILTERS",\N,"B (mm)","185","A (mm)","386","","","/cgi-bin/Images/Product/335.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"226","FB337/01","BMC AIR FILTER 215x325 VOLVO XC90 2.5T/T6/2.4","72.48","129","CAR FILTERS",\N,"B (mm)","215","A (mm)","325","","","/cgi-bin/Images/Product/337.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"227","FB345/01","BMC AIR FILTER 168x282 MINI COOPER S","67.19","119","CAR FILTERS",\N,"B (mm)","168","A (mm)","282","","","/cgi-bin/Images/Product/345.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"228","FB347/03","BMC AIR FILTER 194x346 FERRARI 575 MARANELLO","96.67","179","CAR FILTERS",\N,"B (mm)","194","A (mm)","346","","","/cgi-bin/Images/Product/347.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"229","FB348/04","BMC AIR FILTER 120x258 TOYOTA","67.19","109","CAR FILTERS",\N,"B (mm)","120","A (mm)","249","","","/cgi-bin/images/product/fb348_04small.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"230","FB349/12","BMC AIR FILTER 106x155x219 MASERATI - VARIOUS","72.48","149","CAR FILTERS",\N,"D1 (mm)","106","D2 (mm)","155","H (mm)","219","/cgi-bin/Images/Product/349 .JPG","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"231","FB351/01","BMC AIR FILTER 154/229x294 BMW","72.48","129","CAR FILTERS",\N,"B (mm)","154,229","A (mm)","294","","","/cgi-bin/Images/Product/351.jpg","/cgi-bin/Images/Product/z-TRAP PICCOLO.JPG","Y","no comments"
"232","FB352/01","BMC AIR FILTER 249x323 HOLD","67.19","109","CAR FILTERS",\N,"B (mm)","249","A (mm)","323","","","/cgi-bin/Images/Product/352.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"233","FB353/06","BMC AIR FILTER ID90 / OD138 / H185 AUDI","61.8","109","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","138","H (mm)","185","/cgi-bin/Images/Product/353.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"234","FB357/16","BMC AIR FILTER 77 X 108 X 425 MERCEDES E CLASS","67.19","129","CAR FILTERS",\N,"D1 (mm)","77","D2 (mm)","108","H (mm)","425","/cgi-bin/Images/Product/357.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"235","FB358/16","BMC AIR FILTER 113x312 VOLVO","72.48","129","CAR FILTERS",\N,"D1 (mm)","77","D2 (mm)","113","H (mm)","312","/cgi-bin/Images/Product/358.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"236","FB359/20","BMC AIR FILTER 374 X 87 FIAT","64.45","119","CAR FILTERS",\N,"B (mm)","87","A (mm)","374","","","/cgi-bin/Images/Product/359.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"237","FB379/04","BMC AIR FILTER 227x373 MAZDA RX8","72.48","129","CAR FILTERS",\N,"B (mm)","227","A (mm)","373","","","/cgi-bin/Images/Product/379.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"238","FB380/08","BMC AIR FILTER ID130 / OD158 / H204 DODGE","72.48","119","CAR FILTERS",\N,"D1 (mm)","130","D2 (mm)","158","H (mm)","204","/cgi-bin/Images/Product/380.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"239","FB381/01","BMC AIR FILTER 200x403 CHEV","67.19","119","CAR FILTERS",\N,"B (mm)","200","A (mm)","403","","","/cgi-bin/Images/Product/381.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"240","FB382/01","BMC AIR FILTER 222x347 AUDI SKODA VW","55","119","CAR FILTERS",\N,"B (mm)","222","A (mm)","347","","","/cgi-bin/Images/Product/382.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"241","FB383/04","BMC AIR FILTER 175x320 MAZDA","67.19","119","CAR FILTERS",\N,"B (mm)","175","A (mm)","320","","","/cgi-bin/Images/Product/383.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"242","FB384/20","BMC AIR FILTER 154x300 VW / TOYOTA","72.48","129","CAR FILTERS",\N,"B (mm)","154","A (mm)","300","","","/cgi-bin/Images/Product/384.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"243","FB385/04","BMC AIR FILTER 200x312 MAZDA","67.19","119","CAR FILTERS",\N,"B (mm)","200","A (mm)","312","","","/cgi-bin/Images/Product/385.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"244","FB390/06","BMC AIR FILTER 108x158x146 TOYOTA LANDCRUISER","44","99","CAR FILTERS",\N,"D1 (mm)","108","D2 (mm)","158","H (mm)","146","/cgi-bin/Images/Product/390.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"245","FB391/06","BMC AIR FILTER ID292 / OD344 / H71 UNIVERSAL/FORD/HOLLEY","67.19","119","CAR FILTERS",\N,"D1 (mm)","344","H (mm)","71","","","/cgi-bin/images/product/fb391.JPG","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"246","FB392/01","BMC AIR FILTER 168x371 SUBARU","61.8","109","CAR FILTERS",\N,"B (mm)","168","A (mm)","371","","","/cgi-bin/Images/Product/392.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"247","FB396/08","BMC AIR FILTER 69x130x195 VW","67.19","119","CAR FILTERS",\N,"D1 (mm)","69","D2 (mm)","130","H (mm)","195","/cgi-bin/Images/Product/396.JPG","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"248","FB404/20","BMC AIR FILTER 165x115x215  MINI COOPER","72.48","129","CAR FILTERS",\N,"B (mm)","165,115","A (mm)","215","","","/cgi-bin/Images/Product/404.jpg","/cgi-bin/Images/Product/z-TRAP PICCOLO.JPG","Y","no comments"
"249","FB406/16","BMC AIR FILTER 77 X 108 X 331 MERCEDES C CLASS","67.19","119","CAR FILTERS",\N,"D1 (mm)","77","D2 (mm)","108","H (mm)","331","/cgi-bin/Images/Product/406.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"250","FB408/01","BMC AIR FILTER 172x284 VOLVO V50 2.0D","67.19","119","CAR FILTERS",\N,"B (mm)","172","A (mm)","284","","","/cgi-bin/Images/Product/408_01.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"251","FB409/01","BMC AIR FILTER 136x172x406 AUDI.VW","72.48","129","CAR FILTERS",\N,"B (mm)","172,136","A (mm)","406","","","/cgi-bin/Images/Product/409.jpg","/cgi-bin/Images/Product/z-TRAP PICCOLO.JPG","Y","no comments"
"252","FB411/04","BMC AIR FILTER 236x297 KIA","57.95","109","CAR FILTERS",\N,"B (mm)","236","A (mm)","297","","","/cgi-bin/Images/Product/411_04.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"253","FB414/01","BMC AIR FILTER 150X382 LAMBORGHINI MURCIELAGO","83.25","149","CAR FILTERS",\N,"B (mm)","150","A (mm)","382","","","/cgi-bin/Images/Product/414_01.jpg","/cgi-bin/Images/Product/z-RETT PICCOLO.JPG","Y","no comments"
"254","FB416/16","BMC AIR FILTER 161x54x197x87 PORSCHE","85.9","149","CAR FILTERS",\N,"","","","","","","/cgi-bin/Images/Product/416.jpg","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"255","FB417/06","BMC AIR FILTER 300x350x80 UNIV.HOLLEY","52.6","99","CAR FILTERS",\N,"D1 (mm)","351","H (mm)","80","","","/cgi-bin/images/bmc_vs_oem.jpg",\N,"Y","no comments"
"256","FB420/01","BMC AIR FILTER 120/185x489 PORSCHE","193.35","349","CAR FILTERS",\N,"","","","","","","/cgi-bin/images/product/fb420_01.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"257","FB421/01","BMC AIR FILTER 273x183x312  BMW VARIOUS","72.48","129","CAR FILTERS",\N,"B (mm)","273,183","A (mm)","312","","","/cgi-bin/Images/Product/421.JPG","/cgi-bin/Images/Product/z-TRAP PICCOLO.JPG","Y","no comments"
"258","FB422/08","BMC AIR FILTER 134x174x180 MASERATI","67.19","149","CAR FILTERS",\N,"","","","","","","/cgi-bin/Images/Product/422.JPG","/cgi-bin/Images/Product/z-CIL PICCOLO.JPG","Y","no comments"
"259","FB429/01","BMC AIR FILTER 241 X 336 VOLVO 740-960","67.19","129",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N","Rare volvo filter: not on their website"
"260","FB430/01","BMC AIR FILTER 214x289 VOLVO V90","67.19","119","CAR FILTERS",\N,"B (mm)","214","A (mm)","289","","","/cgi-bin/Images/Product/430.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"261","FB432/01","BMC AIR FILTER 140x238 RENAULT","67.19","119","CAR FILTERS",\N,"B (mm)","140","A (mm)","238","","","/cgi-bin/Images/Product/432.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"262","FB433/01","BMC AIR FILTER 231x129x304 Volvo XC90 4.4 V8","75.22","129","CAR FILTERS",\N,"B (mm)","129,231","A (mm)","304","","","/cgi-bin/Images/Product/433.JPG","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"263","FB434/01","BMC AIR FILTER 211x140x225 Volvo XC90/70 2.4 D5","72.48","129","CAR FILTERS",\N,"B (mm)","140,211","A (mm)","225","","","/cgi-bin/Images/Product/434.JPG","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"264","FB437/08","BMC AIR FILTER 210x344 PORSCHE","83.25","149","CAR FILTERS",\N,"B (mm)","210","A (mm)","344","","","/cgi-bin/Images/Product/437.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"265","FB442/08","BMC AIR FILTER 158x515 PORSCHE","83.25","149","CAR FILTERS",\N,"B (mm)","158","A (mm)","515","","","/cgi-bin/Images/Product/442.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"266","FB443/03","BMC AIR FILTER 194x283 FERRARI","85.9","149","CAR FILTERS",\N,"B (mm)","194","A (mm)","283","","","/cgi-bin/Images/Product/443.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"267","FB444/01","BMC AIR FILTER 133x342 AUDI.VW.SEAT","67.19","119","CAR FILTERS",\N,"B (mm)","133","A (mm)","342","","","/cgi-bin/Images/Product/444.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"268","FB445/08","BMC AIR FILTER 69 X 115 X 142 BMW 1 SERIES","72.48","129","CAR FILTERS",\N,"D1 (mm)","69","D2 (mm)","115","H (mm)","142","/cgi-bin/Images/Product/445.JPG","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"269","FB446/03","BMC AIR FILTER 203x211 FIAT","61.8","109","CAR FILTERS",\N,"B (mm)","211","A (mm)","203","","","/cgi-bin/images/product/fb446_03.JPG","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"270","FB447/01","BMC AIR FILTER 257x84x142 BMW","153.09","249","CAR FILTERS",\N,"B (mm)","142,84","A (mm)","257","","","/cgi-bin/Images/Product/447.JPG","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"271","FB454/08","BMC AIR FILTER 110/168x245 ALFA ROMEO - VARIOUS","61.8","119","CAR FILTERS",\N,"D1 (mm)","110","D2 (mm)","168","H (mm)","245","/cgi-bin/Images/Product/454.JPG","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"272","FB457/01","BMC AIR FILTER 188 X 165 FORD FIESTA 2.0ST","57.95","109","CAR FILTERS",\N,"B (mm)","165","A (mm)","188","","","/cgi-bin/Images/Product/457.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"273","FB458/20","BMC AIR FILTER 115x249 SMART FORFOUR","61.8","109","CAR FILTERS",\N,"B (mm)","115","A (mm)","249","","","/cgi-bin/Images/Product/458.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"274","FB459/01","BMC AIR FILTER 218 X 172 MERCEDES A / B CLASS","67.19","119","CAR FILTERS",\N,"B (mm)","218","A (mm)","172","","","/cgi-bin/Images/Product/459_01.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"275","FB460/01","BMC AIR FILTER 101 X 354 CITROEN / PEUGEOT","67.19","119","CAR FILTERS",\N,"B (mm)","101","A (mm)","354","","","/cgi-bin/Images/Product/315.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"276","FB463/01","BMC AIR FILTER 170 X 184 SUZUKI","61.8","109","CAR FILTERS",\N,"B (mm)","170","A (mm)","184","","","/cgi-bin/Images/Product/46301.jpeg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"277","FB464/04","BMC AIR FILTER 224 X 195 X 136 HONDA CIVIC 1.8","67.19","119","CAR FILTERS",\N,"B (mm)","136,195","A (mm)","224","","","/cgi-bin/Images/Product/464 04.JPG","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"278","FB468/20","BMC AIR FILTER 245 X 150 PORSCHE 911-997 GT2 (KIT)","120.87","229","CAR FILTERS",\N,"B (mm)","150","A (mm)","245","","","/cgi-bin/Images/Product/46820.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"279","FB469/04","BMC AIR FILTER 331x140x240 HOLDEN VE","53.2","99","CAR FILTERS",\N,"B (mm)","140,24","A (mm)","331","","","/cgi-bin/Images/Product/472_20.jpg","/cgi-bin/Images/Product/z-TRAP%20PICCOLO.jpg","Y","no comments"
"280","FB471/20","BMC AIR FILTER 340x184 BENTLEY CONTINENTAL GT 6.0","190","349","CAR FILTERS",\N,"B (mm)","340","A (mm)","184","","","/cgi-bin/images/product/fb471_20_small.jpg","/cgi-bin/Images/Product/4802.jpg","Y","no comments"
"281","FB472/20","BMC AIR FILTER 312 X 273 X 170 BMW","64.45","119","CAR FILTERS",\N,"B (mm)","170,273","A (mm)","312","","","/cgi-bin/Images/Product/472_20.jpg","/cgi-bin/Images/Product/z-TRAP%20PICCOLO.jpg","Y","no comments"
"282","FB473/04","BMC AIR FILTER 631x187 PORSCHE 911-997 TURBO","133.72","249","CAR FILTERS",\N,"B (mm)","187","A (mm)","631","","","/cgi-bin/Images/Product/porsche997.JPG","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"283","FB474/20","BMC AIR FILTER 303 X 237 X 119 FORD MONDEO","72.48","129","CAR FILTERS",\N,"B (mm)","119","A (mm)","236","","","/cgi-bin/images/product/fb474_20.jpg","/cgi-bin/Images/Product/TRAP%20PICCOLO.jpg","Y","no comments"
"284","FB476/20","BMC AIR FILTER 124x266x287 (t) VOLVO V50 D5 CDPF","61.8","119","CAR FILTERS",\N,"B (mm)","266","A (mm)","287","","","/cgi-bin/Images/Product/BMC476_20.JPG","/cgi-bin/Images/Product/TRAP%20PICCOLO.jpg","Y","no comments"
"285","FB477/20","BMC AIR FILTER 348x227x127 Volvo S80","61.8","119","CAR FILTERS",\N,"B (mm)","348","A (mm)","227","","","/cgi-bin/Images/Product/BMC 477_20.JPG","/cgi-bin/Images/Product/TRAP%20PICCOLO.jpg","Y","no comments"
"286","FB479/20","BMC AIR FILTER 84 X 235 X 303 BMW","67.19","119","CAR FILTERS",\N,"B (mm)","303","A (mm)","235","","","/cgi-bin/images/product/fb479_20_small.jpg","/cgi-bin/Images/Product/TRAP%20PICCOLO.jpg","Y","no comments"
"287","FB480/20","BMC AIR FILTER 422 X 94 CITROEN / PUEGEOT","67.19","119","CAR FILTERS",\N,"B (mm)","422","A (mm)","94","","","/cgi-bin/Images/Product/480.jpg","/cgi-bin/Images/Product/4802.jpg","Y","no comments"
"288","FB483/20","BMC AIR FILTER 182x169 NISSAN 350Z / V35/ 370Z  COMPLETE KIT","99.41","199","CAR FILTERS",\N,"B (mm)","182","A (mm)","169","","","/cgi-bin/images/product/fb483_20.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"289","FB483/20-S","BMC AIR FILTER 182x169 NISSAN 350Z / V35/ 370Z  COMPLETE KIT","99.41","199","CAR FILTERS",\N,"B (mm)","182","A (mm)","169","","","/cgi-bin/Images/Product/4802.jpg",\N,"N","Not in PAT pricelist"
"290","FB484/08","BMC AIR FILTER 366x147 MINI COOPER S MKII","61.8","109","CAR FILTERS",\N,"B (mm)","366","A (mm)","147","","","/cgi-bin/Images/Product/484_08.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"291","FB485/20","BMC AIR FILTER 496x83 MINI COOPER  MKII","61.8","109","CAR FILTERS",\N,"B (mm)","496","A (mm)","83","","","/cgi-bin/Images/Product/485_20.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"292","FB486/20","BMC AIR FILTER MERCEDES V12","60","109","CAR FILTERS",\N,"B (mm)","248","A (mm)","169","","","/cgi-bin/images/product/fb486_20_small.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"293","FB487/20","BMC AIR FILTER 339x191 FERRARI 612SCAGLIETTI / F599 GTB","83.25","149","CAR FILTERS",\N,"B (mm)","339","A (mm)","191","","","/cgi-bin/Images/Product/487_20.JPG","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"294","FB488/20","BMC AIR FILTER 136x278x172 Honda CIVIC TYPE R","67.19","119","CAR FILTERS",\N,"B (mm)","136","A (mm)","278","","","/cgi-bin/Images/Product/488_20.jpg","/cgi-bin/Images/Product/TRAP%20PICCOLO.jpg","Y","no comments"
"295","FB489/20","BMC AIR FILTER MERCEDES A CLASS","60","109","CAR FILTERS",\N,"B (mm)","385","A (mm)","179","","","/cgi-bin/images/product/fb489_20_small.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"296","FB494/20","BMC AIR FILTER 356x287 BMW 3 SERIES (E90-93)","67.19","129","CAR FILTERS",\N,"B (mm)","356","A (mm)","287","","","/cgi-bin/Images/Product/494_20.JPG","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"297","FB495/08","BMC AIR FILTER AUDI A6","60","109","CAR FILTERS",\N,"D1 (mm)","83","D2 (mm)","130","H (mm)","167","/cgi-bin/images/product/fb495_08small.jpg","/cgi-bin/Images/Product/CIL%20PICCOLO.jpg","Y","no comments"
"298","FB497/20","BMC AIR FILTER MERCEDES W204 320CDI C CLASS - KIT","120.87","199","CAR FILTERS",\N,"","","","","","","/cgi-bin/Images/Product/497_ 20.JPG","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"299","FB498/20","BMC AIR FILTER TOYOTA VARIOUS","60","109","CAR FILTERS",\N,"B (mm)","240","A (mm)","175","","","/cgi-bin/Images/Product/498_20.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"300","FB500/20","BMC AIR FILTER SSANGYONG","61.8","109","CAR FILTERS",\N,"B (mm)","237","A (mm)","297","","","/cgi-bin/Images/Product/500_ 20.JPG","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"301","FB501/20","BMC AIR FILTER 305x181x84 HONDA CIVIC","61.8","109","CAR FILTERS",\N,"B (mm)","305","A (mm)","181","","","/cgi-bin/Images/Product/501_20.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"302","FB502/20","BMC AIR FILTER 229 X 282 HOLDEN CAPTIVA","56.16","109","CAR FILTERS",\N,"D1 (mm)","229","L1 (mm)","282","L2 (mm)","165","/cgi-bin/images/product/fb502_20.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"303","FB503/20","BMC AIR FILTER 188 X 197 HYUNDAI","61.8","109","CAR FILTERS",\N,"B (mm)","188","A (mm)","197","","","/cgi-bin/images/product/fb503_small.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"304","FB505/20","BMC AIR FILTER KIA VARIOUS","60","99","CAR FILTERS",\N,"B (mm)","201","A (mm)","256","","","/cgi-bin/images/product/fb505_20.jpg","/cgi-bin/Images/Product/RETT%20PICCOLO.jpg","Y","no comments"
"305","FB506/20","BMC AIR FILTER FORD MUSTANG V8 2005-09","55","99","CAR FILTERS",\N,"B (mm)","260","A (mm)","241","","","/cgi-bin/images/product/fb506_20.jpg","/cgi-bin/Images/Product/4802.jpg","Y","no comments"
"306","FB507/04","BMC AIR FILTER 165 X 187 MUSTANG SVT COBRA","52.6","129","CAR FILTERS",\N,"D1 (mm)","83","D2 (mm)","165","H (mm)","187","/cgi-bin/images/product/fb507_04.jpg","/cgi-bin/Images/Product/CIL%20PICCOLO.jpg","Y","no comments"
"307","FB508/20","BMC AIR FILTER 286 X 225 FORD","53.1","99","CAR FILTERS",\N,"B (mm)","286","A (mm)","225","","","/cgi-bin/images/product/fm508_20.jpg","/cgi-bin/Images/Product/4802.jpg","Y","no comments"
