"617","GMC","92","SAVANA 2500","161842"
"618","GMC","92","SAVANA 3500","161841"
"619","GMC","92","TERRAIN","161857"
"620","HUMMER","117","H3","12221"
"621","HUMMER","117","H3T","161895"
"622","KTM","84","X-BOW","161994"
"623","LOTUS","10","ELISE I","162054"
"624","LOTUS","10","ELISE II","162056"
"625","LOTUS","10","EVORA","84368"
"626","LOTUS","10","EXIGE","162055"
"627","SEAT","32","ALHAMBRA I","162671"
"628","SEAT","32","ALHAMBRA II","162675"
"629","SEAT","32","ALTEA","12929"
"630","SEAT","32","ALTEA / XL","162674"
"631","SEAT","32","ALTEA XL","12930"
"632","SEAT","32","AROSA","12931"
"633","SEAT","32","CORDOBA I","162665"
"634","SEAT","32","CORDOBA II","12933"
"635","SEAT","32","EXEO","162672"
"636","SEAT","32","IBIZA II (6K)","162666"
"637","SEAT","32","IBIZA II (6K2)","12936"
"638","SEAT","32","IBIZA III","12937"
"639","SEAT","32","IBIZA IV","3944"
"640","SEAT","32","IBIZA V","162676"
"641","SEAT","32","INCA","162667"
"642","SEAT","32","LEON I","12939"
"643","SEAT","32","LEON II","12940"
"644","SEAT","32","LEON III","162677"
"645","SEAT","32","MARBELLA","162668"
"646","SEAT","32","TERRA","141110"
"647","SEAT","32","TOLEDO I","162669"
"648","SEAT","32","TOLEDO II","162670"
"649","SEAT","32","TOLEDO III","12944"
"650","SEAT","32","TOLEDO IV","162673"
"651","HOLDEN","19","ADVENTRA","161870"
"652","HOLDEN","19","ASTRA III","161858"
"653","HOLDEN","19","ASTRA IV","161868"
"654","HOLDEN","19","ASTRA V","161862"
"655","HOLDEN","19","BARINA SB","161859"
"656","HOLDEN","19","BARINA XC","161874"
"657","HOLDEN","19","CALAIS","161871"
"658","HOLDEN","19","CALIBRA","161864"
"659","HOLDEN","19","CAMIRA","161877"
"660","HOLDEN","19","CAPTIVA","161878"
"661","HOLDEN","19","COLORADO","161880"
"662","HOLDEN","19","COMBO B","161860"
"663","HOLDEN","19","COMBO C","161875"
"664","HOLDEN","19","COMMODORE VE","12187"
"665","HOLDEN","19","COMMODORE VF","161881"
"666","HOLDEN","19","COMMODORE VG","12188"
"667","HOLDEN","19","COMMODORE VL","12189"
"668","HOLDEN","19","COMMODORE VN","12190"
"669","HOLDEN","19","COMMODORE VP","12191"
"670","HOLDEN","19","COMMODORE VR","12192"
"671","HOLDEN","19","COMMODORE VS","12193"
"672","HOLDEN","19","COMMODORE VT (I)","12194"
"673","HOLDEN","19","COMMODORE VT (II)","12195"
"674","HOLDEN","19","COMMODORE VU","12196"
"675","HOLDEN","19","COMMODORE VX","12197"
"676","HOLDEN","19","COMMODORE VY","12198"
"677","HOLDEN","19","MONARO","161872"
"678","HOLDEN","19","RODEO","161879"
"679","HOLDEN","19","STATESMAN VQ","161865"
"680","HOLDEN","19","STATESMAN VR","161866"
"681","HOLDEN","19","STATESMAN VS","161867"
"682","HOLDEN","19","STATESMAN WH","161873"
"683","HOLDEN","19","TIGRA","161861"
"684","HOLDEN","19","TIGRA TWIN TOP","161876"
"685","HOLDEN","19","VECTRA I","161863"
"686","HOLDEN","19","VECTRA II / GTS","161869"
"687","HOLDEN","19","ZAFIRA","12208"
"688","HONDA","8","ACCORD VII","161888"
"689","HONDA","8","CIVIC V","161883"
"690","HONDA","8","CIVIC VI","161884"
"691","HONDA","8","CIVIC VIII","161889"
"692","HONDA","8","CR-V I","161885"
"693","HONDA","8","CR-V III","161893"
"694","HONDA","8","CR-Z","161894"
"695","HONDA","8","FIT","161891"
"696","HONDA","8","HR-V","161886"
"697","HONDA","8","JAZZ II","161890"
"698","HONDA","8","JAZZ III","161892"
"699","HONDA","8","ODYSSEY","161882"
"700","HONDA","8","PRELUDE","161887"
"701","HYUNDAI","20","ACCENT III","161913"
"702","HYUNDAI","20","ACCENT IV","161920"
"703","HYUNDAI","20","AVANTE III","161907"
"704","HYUNDAI","20","AVANTE IV","161902"
"705","HYUNDAI","20","AVEGA","161914"
"706","HYUNDAI","20","BRIO","161915"
"707","HYUNDAI","20","COUPE I","161897"
"708","HYUNDAI","20","COUPE II","161908"
"709","HYUNDAI","20","ELANTRA","161903"
"710","HYUNDAI","20","ELANTRA I","161898"
"711","HYUNDAI","20","ELANTRA II","161899"
"712","HYUNDAI","20","ELANTRA II / ELANTRA TAGAZ","161904"
"713","HYUNDAI","20","ELANTRA III","161909"
"714","HYUNDAI","20","EXCEL","161896"
"715","HYUNDAI","20","GENESIS","161925"
"716","HYUNDAI","20","GRANDEUR","161906"
"717","HYUNDAI","20","H-1","161926"
"718","HYUNDAI","20","i10","161917"
"719","HYUNDAI","20","i20","161918"
"720","HYUNDAI","20","i30 / CW","161905"
"721","HYUNDAI","20","ix20","161919"
"722","HYUNDAI","20","ix35","161922"
"723","HYUNDAI","20","JM","161910"
"724","HYUNDAI","20","SANTA FE III (DM)","92077"
"725","HYUNDAI","20","SANTA FE III / GRAND SANTA FE","125330"
"726","HYUNDAI","20","SOLARIS","161921"
"727","HYUNDAI","20","TIBURON I","161900"
"728","HYUNDAI","20","TIBURON II","161911"
"729","HYUNDAI","20","TUCSON","161912"
"730","HYUNDAI","20","TUCSON II","161923"
"731","HYUNDAI","20","TUCSON ix","161924"
"732","HYUNDAI","20","TUSCANI","161901"
"733","HYUNDAI","20","VELOSTER","39243"
"734","HYUNDAI","20","VENGA","161916"
"735","INFINITI","83","EX30 D","161939"
"736","INFINITI","83","EX35","161940"
"737","INFINITI","83","EX37 GT","161934"
"738","INFINITI","83","FX","161941"
"739","INFINITI","83","FX35","161935"
"740","INFINITI","83","FX37","161936"
"741","INFINITI","83","FX37 D","161942"
"742","INFINITI","83","FX50","161937"
"743","INFINITI","83","G20 (P10)","161927"
"744","INFINITI","83","G20 (P11)","161928"
"745","INFINITI","83","G25","161943"
"746","INFINITI","83","G35","161944"
"747","INFINITI","83","G37","161945"
"748","INFINITI","83","I30","161930"
"749","INFINITI","83","J30","161929"
"750","INFINITI","83","M30","161931"
"751","INFINITI","83","M56","161938"
"752","INFINITI","83","Q45","161933"
"753","INFINITI","83","QX4","161932"
"754","INFINITI","83","QX56","161946"
"755","INNOCENTI","41","ELBA","161947"
"756","INNOCENTI","41","MILLE","161948"
"757","ISUZU","123","D-MAX","161949"
"758","ISUZU","123","FASTER","161950"
"759","ISUZU","123","PICKUP","161951"
"760","JAGUAR","38","DAIMLER","161957"
"761","JAGUAR","38","F-TYPE","161959"
"762","JAGUAR","38","S-TYPE","161953"
"763","JAGUAR","38","XF","161954"
"764","JAGUAR","38","XJ","140409"
"765","JAGUAR","38","XJ / XJR (X350)","161955"
"766","JAGUAR","38","XJ / XJR (X351)","161956"
"767","JAGUAR","38","XJ 8","12277"
"768","JAGUAR","38","XK / XKR (150)","161958"
"769","JAGUAR","38","XK 8","161952"
"770","JAGUAR","38","XK R","14231"
"771","KIA","67","CARENS II","161977"
"772","KIA","67","CARENS III","161978"
"773","KIA","67","CEE'D / PRO CEE'D / SPORTY WAGON","161974"
"774","KIA","67","CEE'D / SW","12260"
"775","KIA","67","CEE'D II / PRO-CEE'D II / SW II","161993"
"776","KIA","67","CERATO","161973"
"777","KIA","67","CERATO II / FORTE","161975"
"778","KIA","67","CERATO KOUP / FORTE KOUP","161976"
"779","KIA","67","LOTZE","161979"
"780","KIA","67","MAGENTIS","161980"
"781","KIA","67","NEW PRIDE","161985"
"782","KIA","67","OPTIMA","161981"
"783","KIA","67","RIO II","161986"
"784","KIA","67","RIO III","161989"
"785","KIA","67","RONDO","161982"
"786","KIA","67","SORENTO","91133"
"787","KIA","67","SORENTO II","125394"
"788","KIA","67","SOUL","161987"
"789","KIA","67","SPECTRA5","161983"
"790","KIA","67","SPORTAGE","161972"
"791","KIA","67","SPORTAGE (SL)","161991"
"792","KIA","67","SPORTAGE II","161984"
"793","KIA","67","SPORTAGE III","161990"
"794","KIA","67","SPORTAGE R","161992"
"795","KIA","67","VENGA","161988"
"796","LADA","68","NIVA","140450"
"797","LADA","68","SAMARA","140449"
"798","LADA","68","Serie 100","140451"
"799","LADA","68","Serie 110","140452"
"800","LADA","68","Serie 120","140453"
"801","LAMBORGHINI","43","AVENTADOR","85730"
"802","LAMBORGHINI","43","COUNTACH","161995"
"803","LAMBORGHINI","43","DIABLO","161996"
"804","LAMBORGHINI","43","GALLARDO","938"
"805","LAMBORGHINI","43","GALLARDO SPYDER","3924"
"806","LAMBORGHINI","43","MURCIELAGO","161997"
"807","LANCIA","9","DEDRA","162001"
"808","LANCIA","9","DEDRA SW","162003"
"809","LANCIA","9","DELTA I","161998"
"810","LANCIA","9","DELTA II","162002"
"811","LANCIA","9","DELTA III","162013"
"812","LANCIA","9","K","162010"
"813","LANCIA","9","LYBRA","162011"
"814","LANCIA","9","MUSA","162006"
"815","LANCIA","9","PHEDRA","162004"
"816","LANCIA","9","PRISMA","161999"
"817","LANCIA","9","THEMA","162009"
"818","LANCIA","9","THESIS","162012"
"819","LANCIA","9","Y","162000"
"820","LANCIA","9","Y10","162007"
"821","LANCIA","9","YPSILON I","12307"
"822","LANCIA","9","YPSILON II","162008"
"823","LANCIA","9","ZETA","162005"
"824","LAND ROVER","22","89/109","162021"
"825","LAND ROVER","22","90/110","162022"
"826","LAND ROVER","22","DEFENDER","1327"
"827","LAND ROVER","22","DISCOVERY I","162023"
"828","LAND ROVER","22","DISCOVERY II","162018"
"829","LAND ROVER","22","DISCOVERY III","162014"
"830","LAND ROVER","22","DISCOVERY IV","162015"
"831","LAND ROVER","22","FREELANDER I","162020"
"832","LAND ROVER","22","FREELANDER II","162025"
"833","LAND ROVER","22","RANGE ROVER EVOQUE","162026"
"834","LAND ROVER","22","RANGE ROVER I","162024"
"835","LAND ROVER","22","RANGE ROVER II","162019"
"836","LAND ROVER","22","RANGE ROVER III","162016"
"837","LAND ROVER","22","RANGE ROVER IV","162027"
"838","LAND ROVER","22","RANGE ROVER SPORT","162017"
"839","LEXUS","82","CT","162032"
"840","LEXUS","82","ES","162036"
"841","LEXUS","82","ES250","162028"
"842","LEXUS","82","ES350","162035"
"843","LEXUS","82","GS","162037"
"844","LEXUS","82","IS (XE30)","162038"
"845","LEXUS","82","IS + IS SportCross","162039"
"846","LEXUS","82","LX450","162031"
"847","LEXUS","82","LX570","162034"
"848","LEXUS","82","RX","162033"
"849","LEXUS","82","SC300","162029"
"850","LEXUS","82","SC400","162030"
"851","LINCO","90","LINCO LS","162040"
"852","LONDON TAXI INTERNATIONAL LIMITED","97","FX4R","162051"
"853","LONDON TAXI INTERNATIONAL LIMITED","97","FX4S","162052"
"854","LONDON TAXI INTERNATIONAL LIMITED","97","TXII","162053"
"855","MAHINDRA","98","LOGAN","162057"
"856","MAHINDRA","98","NEW SCORPIO","162060"
"857","MAHINDRA","98","SCORPIO","162059"
"858","MAHINDRA","98","VERITO","162058"
"859","MARUTI SUZUKI","104","A/STAR","162066"
"860","MARUTI SUZUKI","104","ALTO","162068"
"861","MARUTI SUZUKI","104","RITZ","162063"
"862","MARUTI SUZUKI","104","SWIFT DZIRE","162064"
"863","MARUTI SUZUKI","104","SWIFT II","162061"
"864","MARUTI SUZUKI","104","SWIFT III","162062"
"865","MARUTI SUZUKI","104","SX4","162065"
"866","MARUTI SUZUKI","104","WAGON R","162067"
"867","MASERATI","58","3200 GT","162072"
"868","MASERATI","58","COUPE'","162069"
"869","MASERATI","58","GRANCABRIO","162073"
"870","MASERATI","58","GRANSPORT","162070"
"871","MASERATI","58","GRANTURISMO","162075"
"872","MASERATI","58","QUATTROPORTE V","162074"
"873","MASERATI","58","SPYDER","162071"
"874","MAYBACH","74","W240","162076"
"875","MAZDA","39","2 I (DY)","162096"
"876","MAZDA","39","2 II (DE)","162097"
"877","MAZDA","39","323","162084"
"878","MAZDA","39","323 F/C V (BA)","162079"
"879","MAZDA","39","323 F/S IV (BJ)","162078"
"880","MAZDA","39","626 III","162080"
"881","MAZDA","39","626 IV","162081"
"882","MAZDA","39","626 V","162098"
"883","MAZDA","39","B2300","162085"
"884","MAZDA","39","B2500","162094"
"885","MAZDA","39","B3000","162086"
"886","MAZDA","39","B4000","162087"
"887","MAZDA","39","B-SERIE","162093"
"888","MAZDA","39","BT-50","162103"
"889","MAZDA","39","CX-7","162104"
"890","MAZDA","39","CX-9","162105"
"891","MAZDA","39","MAZDA 121 III","162077"
"892","MAZDA","39","MAZDA 3 I","162089"
"893","MAZDA","39","MAZDA 3 II","162090"
"894","MAZDA","39","MAZDA 5 I","162091"
"895","MAZDA","39","MAZDA 5 II","162092"
"896","MAZDA","39","MAZDA 6 I","162100"
"897","MAZDA","39","MAZDA 6 II","162101"
"898","MAZDA","39","MIATA II (NB)","35046"
"899","MAZDA","39","MIATA III (NC)","162106"
"900","MAZDA","39","MILLENNIA","162095"
"901","MAZDA","39","MPV","162102"
"902","MAZDA","39","MX5 II (NB)","35049"
"903","MAZDA","39","MX5 III (NC)","162107"
"904","MAZDA","39","MX6","162082"
"905","MAZDA","39","NAVAJO","162088"
"906","MAZDA","39","PROTEGE","162083"
"907","MAZDA","39","ROADSTER II (NB)","35053"
"908","MAZDA","39","ROADSTER III (NC)","162108"
"909","MAZDA","39","RX-8","162099"
"910","McLAREN","127","MP4-12C","162109"
"911","MERCEDES","11","600","162130"
"912","MERCEDES","11","C SPORTCOUPE' (CL 203)","162144"
"913","MERCEDES","11","CL (C 215)","12425"
"914","MERCEDES","11","CL (C215)","162145"
"915","MERCEDES","11","CL (C216)","162121"
"916","MERCEDES","11","CLA (C117)","162186"
"917","MERCEDES","11","CLASS A (W 168)","162119"
"918","MERCEDES","11","CLASS A (W 169)","162164"
"919","MERCEDES","11","CLASS A (W176)","162187"
"920","MERCEDES","11","CLASS B (W 245)","162165"
"921","MERCEDES","11","CLASS B (W246)","162188"
"922","MERCEDES","11","CLASS C  (S 202)","162110"
"923","MERCEDES","11","CLASS C  (W 202)","162111"
"924","MERCEDES","11","CLASS C  (W 203)","162138"
"925","MERCEDES","11","CLASS C  (W 204)","162146"
"926","MERCEDES","11","CLASS C (W202/S202)","162116"
"927","MERCEDES","11","CLASS C (W203/C203/S203)","162162"
"928","MERCEDES","11","CLASS C (W204/C204/S204)","162167"
"929","MERCEDES","11","CLASS C COUPE' (C 204)","162166"
"930","MERCEDES","11","CLASS C SW (S 203)","162139"
"931","MERCEDES","11","CLASS C SW (S 204)","162147"
"932","MERCEDES","11","CLASS CLC (CL 203)","162148"
"933","MERCEDES","11","CLASS E  (W211)","162149"
"934","MERCEDES","11","CLASS E (A207/C207)","162185"
"935","MERCEDES","11","CLASS E (W 114)","162131"
"936","MERCEDES","11","CLASS E (W 210)","162112"
"937","MERCEDES","11","CLASS E (W 212)","162122"
"938","MERCEDES","11","CLASS E (W211/S211)","162190"
"939","MERCEDES","11","CLASS E (W212/S212)","162168"
"940","MERCEDES","11","CLASS E CABRIOLET (A 207)","162123"
"941","MERCEDES","11","CLASS E COUPE' (A207/C207)","162169"
"942","MERCEDES","11","CLASS E COUPE' (C 207)","162124"
"943","MERCEDES","11","CLASS E SW (S 210)","162113"
"944","MERCEDES","11","CLASS E SW (S 211)","162150"
"945","MERCEDES","11","CLASS E SW (S 212)","162125"
"946","MERCEDES","11","CLASS G (W 461)","162140"
"947","MERCEDES","11","CLASS G (W 463)","162114"
"948","MERCEDES","11","CLASS G (W461/W463)","162180"
"949","MERCEDES","11","CLASS GL (X164)","162151"
"950","MERCEDES","11","CLASS GLK (X 204)","162152"
"951","MERCEDES","11","CLASS GLK (X204)","162170"
"952","MERCEDES","11","CLASS M (W 164)","162153"
"953","MERCEDES","11","CLASS M (W 166)","162126"
"954","MERCEDES","11","CLASS M (W163)","162117"
"955","MERCEDES","11","CLASS M (W164)","162182"
"956","MERCEDES","11","CLASS M (W166)","162171"
"957","MERCEDES","11","CLASS R (W 251)","162154"
"958","MERCEDES","11","CLASS R (W251)","162172"
"959","MERCEDES","11","CLASS R LONG (V 251)","162155"
"960","MERCEDES","11","CLASS S (W 220)","162141"
"961","MERCEDES","11","CLASS S (W 221)","162127"
"962","MERCEDES","11","CLASS S (W220)","162181"
"963","MERCEDES","11","CLASS S (W221)","162173"
"964","MERCEDES","11","CLASS S (W222/C217)","162174"
"965","MERCEDES","11","CLASS S LONG (V 220)","162142"
"966","MERCEDES","11","CLASS S LONG (W 221)","162128"
"967","MERCEDES","11","CLASS V (638/2)","12424"
"968","MERCEDES","11","CLC (C203)","162178"
"969","MERCEDES","11","CLK (A209/C209)","162179"
"970","MERCEDES","11","CLK (C208)","162115"
"971","MERCEDES","11","CLK CABRIOLET (A 209)","162156"
"972","MERCEDES","11","CLK COUPE' (A209/C209)","162183"
"973","MERCEDES","11","CLK COUPE' (C 209)","162143"
"974","MERCEDES","11","CLS (C 218)","162129"
"975","MERCEDES","11","CLS (C 219)","162157"
"976","MERCEDES","11","CLS (C218)","162175"
"977","MERCEDES","11","CLS (C219)","162184"
"978","MERCEDES","11","GL (X164)","162191"
"979","MERCEDES","11","GLA (X156)","162189"
"980","MERCEDES","11","SE","162132"
"981","MERCEDES","11","SL","162133"
"982","MERCEDES","11","SL (R 107)","162134"
"983","MERCEDES","11","SL (R 129)","162158"
"984","MERCEDES","11","SL (R230)","162159"
"985","MERCEDES","11","SL (R231)","162176"
"986","MERCEDES","11","SLC","162135"
"987","MERCEDES","11","SLK (R 171)","162160"
"988","MERCEDES","11","SLK (R170)","162163"
"989","MERCEDES","11","SLK (R172)","162177"
"990","MERCEDES","11","SLR (R199)","162118"
"991","MERCEDES","11","SLS (C 197)","162137"
"992","MERCEDES","11","SPRINTER","162161"
"993","MERCEDES","11","VANEO","162120"
"994","MERCEDES","11","VITO (638)","12449"
"995","MERCEDES","11","W108/W109 SEL/SEB","162136"
"996","MG","44","MGF","162205"
"997","MG","44","MGTF","162206"
"998","MG","44","ZR","162207"
"999","MG","44","ZS","12466"
"1000","MG","44","ZT260","162208"
"1001","MINI","24","MINI (R50) COUPE'","162209"
"1002","MINI","24","MINI (R52) CABRIO","12470"
"1003","MINI","24","MINI (R53) COUPE'","12469"
"1004","MINI","24","MINI II (R55) CLUBMAN","58573"
"1005","MINI","24","MINI II (R56)","58574"
"1006","MINI","24","MINI II (R57) CABRIO","58575"
"1007","MINI","24","MINI II (R58) COUPE'","38021"
"1008","MINI","24","MINI II (R60) COUNTRYMAN","64232"
"1009","MINI","24","MINI II PACEMAN","162210"
"1010","MINI","24","MINI III (F56)","162211"
"1011","NISSAN","26","100 NX","162273"
"1012","NISSAN","26","180 SX","162274"
"1013","NISSAN","26","200 SX","162275"
"1014","NISSAN","26","200 SXi","162276"
"1015","NISSAN","26","240 SX","162277"
"1016","NISSAN","26","300 C","162278"
"1017","NISSAN","26","300 SX","162382"
"1018","NISSAN","26","300 ZX","162279"
"1019","NISSAN","26","350 Z","12544"
"1020","NISSAN","26","370 Z","162399"
"1021","NISSAN","26","810","162280"
"1022","NISSAN","26","ALMERA I (N15)","162281"
"1023","NISSAN","26","ALMERA II (N16)","162282"
"1024","NISSAN","26","ALMERA TINO (V10)","162283"
"1025","NISSAN","26","ALTIMA","162284"
"1026","NISSAN","26","APRIO","162397"
"1027","NISSAN","26","ARMADA","162407"
"1028","NISSAN","26","AVENIR","162285"
"1029","NISSAN","26","AXXESS","162286"
"1030","NISSAN","26","BASSARA","162287"
"1031","NISSAN","26","BLUBIRD (U12)","162289"
"1032","NISSAN","26","BLUBIRD (U13)","162290"
"1033","NISSAN","26","BLUBIRD (U14)","162291"
"1034","NISSAN","26","BLUBIRD SYLPHY (G10)","162292"
"1035","NISSAN","26","BLUEBIRD (910)","162288"
"1036","NISSAN","26","CEDRIC (Y30)","162293"
"1037","NISSAN","26","CEDRIC (Y31)","162294"
"1038","NISSAN","26","CEDRIC (Y32)","162295"
"1039","NISSAN","26","CEDRIC (Y33)","162296"
"1040","NISSAN","26","CEDRIC (Y34)","162297"
"1041","NISSAN","26","CEFIRO I","162298"
"1042","NISSAN","26","CEFIRO II","162299"
"1043","NISSAN","26","CEFIRO III","162300"
"1044","NISSAN","26","CHERRY","162271"
"1045","NISSAN","26","CIMA","162301"
"1046","NISSAN","26","CREW","162302"
"1047","NISSAN","26","CUBE","162401"
"1048","NISSAN","26","DATSUN","162303"
"1049","NISSAN","26","ELGRAND","162304"
"1050","NISSAN","26","EXPERT","162305"
"1051","NISSAN","26","FIERA (D22)","162306"
"1052","NISSAN","26","FRONTIER","162408"
"1053","NISSAN","26","FRONTIER (D22)","162307"
"1054","NISSAN","26","GLORIA (Y30)","162308"
"1055","NISSAN","26","GLORIA (Y31)","162309"
"1056","NISSAN","26","GLORIA (Y32)","162310"
"1057","NISSAN","26","GLORIA (Y33)","162311"
"1058","NISSAN","26","GLORIA (Y34)","162312"
"1059","NISSAN","26","GT-R 35","1759"
"1060","NISSAN","26","HARDBODY (D22)","162313"
"1061","NISSAN","26","JUKE","162383"
"1062","NISSAN","26","KUBISTAR","162388"
"1063","NISSAN","26","LARGO","162314"
"1064","NISSAN","26","LAUREL","162315"
"1065","NISSAN","26","LEOPARD","162316"
"1066","NISSAN","26","LIBERTY","162317"
"1067","NISSAN","26","LUCINO","162318"
"1068","NISSAN","26","MARCH","162385"
"1069","NISSAN","26","MAXIMA","162320"
"1070","NISSAN","26","MAXIMA (J30)","162319"
"1071","NISSAN","26","MAXIMA QX  II","162321"
"1072","NISSAN","26","MAXIMA QX  III","162322"
"1073","NISSAN","26","MICRA II","162394"
"1074","NISSAN","26","MICRA III (K12)","162395"
"1075","NISSAN","26","MICRA IV (K13)","162384"
"1076","NISSAN","26","MURANO (Z50)","162323"
"1077","NISSAN","26","MURANO (Z51)","162324"
"1078","NISSAN","26","NAVARA D21","162325"
"1079","NISSAN","26","NAVARA D22","162326"
"1080","NISSAN","26","NAVARA D40","162422"
"1081","NISSAN","26","NOTE","162402"
"1082","NISSAN","26","NOTE (E11)","162396"
"1083","NISSAN","26","NV1500","162409"
"1084","NISSAN","26","NV200","162398"
"1085","NISSAN","26","NV2500 HD","162410"
"1086","NISSAN","26","NV3500 HD","162411"
"1087","NISSAN","26","NX","162386"
"1088","NISSAN","26","PATHFINDER II","162327"
"1089","NISSAN","26","PATHFINDER III","162412"
"1090","NISSAN","26","PATROL I","162416"
"1091","NISSAN","26","PATROL II","162417"
"1092","NISSAN","26","PATROL III","162418"
"1093","NISSAN","26","PATROL IV","162419"
"1094","NISSAN","26","PATROL IV (Y60)","12611"
"1095","NISSAN","26","PATROL V (Y61)","162390"
"1096","NISSAN","26","PATROL VI","162420"
"1097","NISSAN","26","PATROL VI (Y62)","162415"
"1098","NISSAN","26","PICKUP (D21)","162328"
"1099","NISSAN","26","PICKUP (D22)","162329"
"1100","NISSAN","26","PINTARA U12","162330"
"1101","NISSAN","26","PIXO","162406"
"1102","NISSAN","26","PRAIRIE (M12)","162332"
"1103","NISSAN","26","PRAIRIE PRO (M11)","162331"
"1104","NISSAN","26","PRESAGE","162344"
"1105","NISSAN","26","PRESEA","162343"
"1106","NISSAN","26","PRIMASTAR","162389"
"1107","NISSAN","26","PRIMERA I","162333"
"1108","NISSAN","26","PRIMERA II (P10)","162334"
"1109","NISSAN","26","PRIMERA II HATCHBACK (P10)","162335"
"1110","NISSAN","26","PRIMERA II TRAVELLER (W10)","162336"
"1111","NISSAN","26","PRIMERA III (P11)","162337"
"1112","NISSAN","26","PRIMERA III HATCHBACK (P11)","162338"
"1113","NISSAN","26","PRIMERA III TRAVELLER (WP11)","162339"
"1114","NISSAN","26","PRIMERA IV (P12)","162340"
"1115","NISSAN","26","PRIMERA IV HATCHBACK (P12)","162341"
"1116","NISSAN","26","PRIMERA IV STATION WAGON (WP12)","162342"
"1117","NISSAN","26","PULSAR III","162345"
"1118","NISSAN","26","PULSAR IV","162346"
"1119","NISSAN","26","PULSAR V","162347"
"1120","NISSAN","26","QASHQAI","162403"
"1121","NISSAN","26","QUEST","162348"
"1122","NISSAN","26","R' NESSA","162350"
"1123","NISSAN","26","RASHEEN","162349"
"1124","NISSAN","26","ROGUE","162387"
"1125","NISSAN","26","SAFARI (Y60)","162351"
"1126","NISSAN","26","SAFARI (Y61)","162391"
"1127","NISSAN","26","SENTRA","162352"
"1128","NISSAN","26","SERANZA (Y61)","162392"
"1129","NISSAN","26","SERENA I","162353"
"1130","NISSAN","26","SILVIA","162363"
"1131","NISSAN","26","SILVIA (S12)","162362"
"1132","NISSAN","26","SKYLINE (R31)","162354"
"1133","NISSAN","26","SKYLINE (R32)","162355"
"1134","NISSAN","26","SKYLINE (R33)","162357"
"1135","NISSAN","26","SKYLINE (R34)","162359"
"1136","NISSAN","26","SKYLINE (V35)","162361"
"1137","NISSAN","26","SKYLINE (V36)","162400"
"1138","NISSAN","26","SKYLINE GT-R (R32)","162356"
"1139","NISSAN","26","SKYLINE GT-R (R33)","162358"
"1140","NISSAN","26","SKYLINE GT-R (R34)","162360"
"1141","NISSAN","26","STAGEA I","162365"
"1142","NISSAN","26","STAGEA II","162366"
"1143","NISSAN","26","STANZA FX","162364"
"1144","NISSAN","26","SUNNY II","162367"
"1145","NISSAN","26","SUNNY III","162368"
"1146","NISSAN","26","SUNNY III TRAVELLER (Y10)","162369"
"1147","NISSAN","26","TEANA","162370"
"1148","NISSAN","26","TERRANO (D22)","162371"
"1149","NISSAN","26","TERRANO I (WD21)","162272"
"1150","NISSAN","26","TERRANO II (R20)","162372"
"1151","NISSAN","26","TIIDA","162373"
"1152","NISSAN","26","TILDA","162405"
"1153","NISSAN","26","TINO","162374"
"1154","NISSAN","26","TITAN","162413"
"1155","NISSAN","26","TSURU","162375"
"1156","NISSAN","26","URVAN","162393"
"1157","NISSAN","26","V16","162376"
"1158","NISSAN","26","VANETTE CARGO","162377"
"1159","NISSAN","26","VANETTE SERENA","162378"
"1160","NISSAN","26","VERSA","162404"
"1161","NISSAN","26","WINGROAD / AD VAN / AD MAX I","162380"
"1162","NISSAN","26","WINGROAD / AD VAN / AD MAX II","162381"
"1163","NISSAN","26","XTERRA","162414"
"1164","NISSAN","26","X-TRAIL (T30)","162379"
"1165","NISSAN","26","X-TRAIL II","162421"
"1166","OLDSMOBILE","105","442","162423"
"1167","OLDSMOBILE","105","98","162424"
"1168","OLDSMOBILE","105","CUSTOM CRUISER","162425"
"1169","OLDSMOBILE","105","CUTLASS","162426"
"1170","OLDSMOBILE","105","CUTLASS SALON","162427"
"1171","OLDSMOBILE","105","CUTLASS SUPREME","162428"
"1172","OLDSMOBILE","105","DELMONT 88","162430"
"1173","OLDSMOBILE","105","DELTA 88","162429"
"1174","OLDSMOBILE","105","DYNAMIC","162431"
"1175","OLDSMOBILE","105","F85","162432"
"1176","OLDSMOBILE","105","NINETY EIGHT","162433"
"1177","OLDSMOBILE","105","NINETY EIGHT REGENCY","162434"
"1178","OLDSMOBILE","105","OMEGA","162435"
"1179","OLDSMOBILE","105","STARFIRE","162436"
"1180","OLDSMOBILE","105","TORONADO","162437"
"1181","OLDSMOBILE","105","VISTA CRUISER","162438"
"1182","OPEL","27","ADAM","162476"
"1183","OPEL","27","ADMIRAL A","162466"
"1184","OPEL","27","AGILA","162475"
"1185","OPEL","27","ANTARA","162474"
"1186","OPEL","27","ASCONA B","162451"
"1187","OPEL","27","ASCONA C","162452"
"1188","OPEL","27","ASTRA CLASSIC","162442"
"1189","OPEL","27","ASTRA F","162443"
"1190","OPEL","27","ASTRA G","12692"
"1191","OPEL","27","ASTRA H / GTC","162457"
"1192","OPEL","27","ASTRA J / GTC","162478"
"1193","OPEL","27","CALIBRA","162460"
"1194","OPEL","27","CASCADA","162479"
"1195","OPEL","27","COMBO B","162444"
"1196","OPEL","27","COMBO C","162468"
"1197","OPEL","27","CORSA A","162462"
"1198","OPEL","27","CORSA B","162445"
